Vocabulary size:120220
स्वरूप(16)=स्वरूप(16)+  Strength:1     , 
स्वामी(11)=स्वामी(11)+  Strength:1     , 
हट(71)=ह(55)+ट(51)+  Strength:0     , हट(71)+  Strength:1     , 
हार(18)=ह(55)+ार(98)+  Strength:0     , हार(18)+  Strength:1     , 
हीन(83)=ह(55)+ीन(78)+  Strength:0.0120482     , हीन(83)+  Strength:1     , 
हीनता(29)=हीन(83)+ता(1299)+  Strength:0.758621     , हीनता(29)+  Strength:1     , 
़ता(18)=़(430)+ता(1299)+  Strength:1     , ़ता(18)+  Strength:1     , 
़ा(43)=़(430)+ा(2277)+  Strength:0.72093     , ़ा(43)+  Strength:1     , 
़ी(56)=़(430)+ी(3601)+  Strength:0.821429     , ़ी(56)+  Strength:1     , 
़े(32)=़(430)+े(1371)+  Strength:0.8125     , ़े(32)+  Strength:1     , 
़ों(34)=़(430)+ों(3873)+  Strength:0.882353     , ़ों(34)+  Strength:1     , 
ां(32)=ा(2277)+ं(2320)+  Strength:0.53125     , ां(32)+  Strength:1     , 
ांक(28)=ां(32)+क(283)+  Strength:0     , ांक(28)+  Strength:1     , 
ांकन(13)=ांक(28)+न(592)+  Strength:0     , ांकन(13)+  Strength:1     , 
ांकित(10)=ांक(28)+ित(304)+  Strength:0     , ांकित(10)+  Strength:1     , 
ांत(17)=ां(32)+त(256)+  Strength:0     , ांत(17)+  Strength:1     , 
ांश(20)=ां(32)+श(50)+  Strength:0     , ांश(20)+  Strength:1     , 
ाई(89)=ा(2277)+ई(247)+  Strength:0.775281     , ाई(89)+  Strength:1     , 
ाए(71)=ा(2277)+ए(213)+  Strength:0.971831     , ाए(71)+  Strength:1     , 
ाएँ(46)=ा(2277)+एँ(134)+  Strength:0.978261     , ाए(71)+ँ(315)+  Strength:0.347826     , ाएँ(46)+  Strength:1     , 
ाएं(76)=ा(2277)+एं(256)+  Strength:1     , ाए(71)+ं(2320)+  Strength:0.342105     , ाएं(76)+  Strength:1     , 
ाएंगे(10)=ा(2277)+एंगे(23)+  Strength:1     , ाए(71)+ंगे(165)+  Strength:0.9ाएं(76)+गे(169)+  Strength:0.8ाएंगे(10)+  Strength:1     , 
ाओ(41)=ा(2277)+ओ(157)+  Strength:1     , ाओ(41)+  Strength:1     , 
ाओं(116)=ा(2277)+ओं(572)+  Strength:0.913793     , ाओ(41)+ं(2320)+  Strength:0.232759     , ाओं(116)+  Strength:1     , 
ाकर(57)=ा(2277)+कर(356)+  Strength:0.964912     , ाकर(57)+  Strength:1     , 
ाकार(29)=ा(2277)+कार(109)+  Strength:0.586207     , ाकार(29)+  Strength:1     , 
ाचार्य(37)=ा(2277)+चार्य(15)+  Strength:0.378378     , ाचार(14)+्य(133)+  Strength:0     , ाचार्य(37)+  Strength:1     , 
ाज(26)=ा(2277)+ज(146)+  Strength:0.384615     , ाज(26)+  Strength:1     , 
ाजी(19)=ा(2277)+जी(264)+  Strength:0.947368     , ाज(26)+ी(3601)+  Strength:0.0526316     , ाजी(19)+  Strength:1     , 
ात(57)=ा(2277)+त(256)+  Strength:0.421053     , ात(57)+  Strength:1     , 
ाता(71)=ा(2277)+ता(1299)+  Strength:0.943662     , ात(57)+ा(2277)+  Strength:0.0422535     , ाता(71)+  Strength:1     , 
ाती(76)=ा(2277)+ती(357)+  Strength:0.921053     , ात(57)+ी(3601)+  Strength:0.0921053     , ाती(76)+  Strength:1     , 
ाते(84)=ा(2277)+ते(445)+  Strength:0.964286     , ात(57)+े(1371)+  Strength:0.0238095     , ाते(84)+  Strength:1     , 
ात्मक(140)=ा(2277)+त्मक(76)+  Strength:0.314286     , ात्मक(140)+  Strength:1     , 
ात्मकता(21)=ा(2277)+त्मकता(12)+  Strength:0.380952     , ात्मक(140)+ता(1299)+  Strength:0.952381     , ात्मकता(21)+  Strength:1     , 
ात्मा(10)=ात्मा(10)+  Strength:1     , 
ाधिकार(15)=ा(2277)+धिकार(13)+  Strength:0.8 Special ाधिकार(15)+  Strength:1     , 
ाधिकारी(22)=ा(2277)+धिकारी(16)+  Strength:0.5     , ाधिकार(15)+ी(3601)+  Strength:0.227273     , ाधिकारी(22)+  Strength:1     , 
ाध्यक्ष(13)=ा(2277)+ध्यक्ष(15)+  Strength:0.615385     , ाध्यक्ष(13)+  Strength:1     , 
ाध्यक्षों(6)=ाध्यक्ष(13)+ों(3873)+  Strength:1     , ाध्यक्षों(6)+  Strength:1     , 
ान(76)=ा(2277)+न(592)+  Strength:0.407895     , ान(76)+  Strength:1     , 
ानंद(39)=ा(2277)+नंद(30)+  Strength:0.666667 Special ानंद(39)+  Strength:1     , 
ानन्द(26)=ा(2277)+नन्द(19)+  Strength:0.692308 Special ानन्द(26)+  Strength:1     , 
ाना(106)=ा(2277)+ना(374)+  Strength:0.669811     , ान(76)+ा(2277)+  Strength:0.0566038     , ाना(106)+  Strength:1     , 
ानियों(9)=ान(76)+ियों(563)+  Strength:0.666667     , ानियों(9)+  Strength:1     , 
ानी(66)=ा(2277)+नी(134)+  Strength:0.454545     , ान(76)+ी(3601)+  Strength:0.181818     , ानी(66)+  Strength:1     , 
ानुसार(26)=ा(2277)+नुसार(28)+  Strength:0.576923     , ानुसार(26)+  Strength:1     , 
ाने(109)=ा(2277)+ने(530)+  Strength:0.880734     , ान(76)+े(1371)+  Strength:0.0550459     , ाने(109)+  Strength:1     , 
ानों(17)=ा(2277)+नों(70)+  Strength:0.411765     , ान(76)+ों(3873)+  Strength:1     , ानों(17)+  Strength:1     , 
ान्त(16)=ान(76)+्त(64)+  Strength:0     , ान्त(16)+  Strength:1     , 
ापन(28)=ा(2277)+पन(163)+  Strength:0.892857     , ापन(28)+  Strength:1     , 
ापूर्ण(14)=ा(2277)+पूर्ण(170)+  Strength:1     , ापूर्ण(14)+  Strength:1     , 
ाप्रसाद(7)=ा(2277)+प्रसाद(23)+  Strength:0.857143     , ाप्रसाद(7)+  Strength:1     , 
ाबाद(44)=ा(2277)+बाद(20)+  Strength:0.272727     , ाबाद(44)+  Strength:1     , 
ाम(38)=ा(2277)+म(155)+  Strength:0.263158     , ाम(38)+  Strength:1     , 
ाय(38)=ा(2277)+य(200)+  Strength:0.605263     , ाय(38)+  Strength:1     , 
ाया(90)=ा(2277)+या(264)+  Strength:0.922222     , ाय(38)+ा(2277)+  Strength:0.0222222     , ाया(90)+  Strength:1     , 
ायी(28)=ा(2277)+यी(62)+  Strength:0.857143     , ाय(38)+ी(3601)+  Strength:0.107143     , ायी(28)+  Strength:1     , 
ायुक्त(10)=ा(2277)+युक्त(46)+  Strength:0.7     , ायुक्त(10)+  Strength:1     , 
ाये(58)=ा(2277)+ये(119)+  Strength:0.913793     , ाय(38)+े(1371)+  Strength:0.0517241     , ाये(58)+  Strength:1     , 
ायें(37)=ा(2277)+यें(107)+  Strength:1     , ाय(38)+ें(643)+  Strength:0.027027     , ाये(58)+ं(2320)+  Strength:0.378378     , ायें(37)+  Strength:1     , 
ायेंगे(12)=ा(2277)+येंगे(21)+  Strength:1     , ाय(38)+ेंगे(60)+  Strength:0.166667     , ाये(58)+ंगे(165)+  Strength:1ायें(37)+गे(169)+  Strength:0.416667     , ायेंगे(12)+  Strength:1     , 
ार(98)=ा(2277)+र(667)+  Strength:0.377551     , ार(98)+  Strength:1     , 
ाराम(18)=ा(2277)+राम(48)+  Strength:0.722222     , ार(98)+ाम(38)+  Strength:0     , ाराम(18)+  Strength:1     , 
ारियों(14)=ा(2277)+रियों(15)+  Strength:0.285714     , ार(98)+ियों(563)+  Strength:0.5     , ारियों(14)+  Strength:1     , 
ारी(53)=ा(2277)+री(119)+  Strength:0.339623     , ार(98)+ी(3601)+  Strength:0.509434     , ारी(53)+  Strength:1     , 
ारों(21)=ा(2277)+रों(143)+  Strength:0.52381     , ार(98)+ों(3873)+  Strength:0.952381     , ारों(21)+  Strength:1     , 
ार्थ(53)=ा(2277)+र्थ(29)+  Strength:0.415094     , ार्थ(53)+  Strength:1     , 
ार्थियों(6)=ा(2277)+र्थियों(8)+  Strength:0.666667     , ार्थ(53)+ियों(563)+  Strength:0.166667     , ार्थियों(6)+  Strength:1     , 
ार्थी(15)=ार्थ(53)+ी(3601)+  Strength:0.4     , ार्थी(15)+  Strength:1     , 
ाल(41)=ा(2277)+ल(279)+  Strength:0.512195     , ाल(41)+  Strength:1     , 
ालय(31)=ा(2277)+लय(28)+  Strength:0.483871     , ाल(41)+य(200)+  Strength:0.0322581     , ालय(31)+  Strength:1     , 
ालयों(15)=ा(2277)+लयों(16)+  Strength:0.666667     , ाल(41)+यों(295)+  Strength:0.0666667     , ालय(31)+ों(3873)+  Strength:1     , ालयों(15)+  Strength:1     , 
ाव(38)=ा(2277)+व(50)+  Strength:0.684211     , ाव(38)+  Strength:1     , 
ावती(16)=ा(2277)+वती(24)+  Strength:0.8125     , ाव(38)+ती(357)+  Strength:0.0625     , ावती(16)+  Strength:1     , 
ावली(13)=ाव(38)+ली(79)+  Strength:0     , ावली(13)+  Strength:1     , 
ावस्था(41)=ा(2277)+वस्था(23)+  Strength:0.463415     , ावस्था(41)+  Strength:1     , 
ास(29)=ा(2277)+स(191)+  Strength:0.275862     , ास(29)+  Strength:1     , 
ासन(23)=ा(2277)+सन(26)+  Strength:0.434783     , ास(29)+न(592)+  Strength:0     , ासन(23)+  Strength:1     , 
ास्त्र(10)=ास्त्र(10)+  Strength:1     , 
ाहट(27)=ा(2277)+हट(71)+  Strength:0.888889     , ाहट(27)+  Strength:1     , 
िंग(370)=ि(358)+ंग(28)+  Strength:0.0027027     , िंग(370)+  Strength:1     , 
िंग्स(10)=िंग(370)+्स(967)+  Strength:1     , िंग्स(10)+  Strength:1     , 
िए(24)=ि(358)+ए(213)+  Strength:0.0416667     , िए(24)+  Strength:1     , 
िक(249)=ि(358)+क(283)+  Strength:0.0562249     , िक(249)+  Strength:1     , 
िकता(33)=िक(249)+ता(1299)+  Strength:0.909091     , िकता(33)+  Strength:1     , 
िकरण(17)=ि(358)+करण(101)+  Strength:0.588235     , िक(249)+रण(36)+  Strength:0.235294     , िकरण(17)+  Strength:1     , 
िका(73)=ि(358)+का(74)+  Strength:0.178082     , िक(249)+ा(2277)+  Strength:0.109589     , िका(73)+  Strength:1     , 
िकाओं(16)=िक(249)+ाओं(116)+  Strength:0.25     , िका(73)+ओं(572)+  Strength:0.6875     , िकाओं(16)+  Strength:1     , 
िकों(16)=ि(358)+कों(76)+  Strength:0.1875     , िक(249)+ों(3873)+  Strength:0.75     , िकों(16)+  Strength:1     , 
िक्स(14)=िक(249)+्स(967)+  Strength:0.928571     , िक्स(14)+  Strength:1     , 
िज्म(16)=िज्म(16)+  Strength:1     , 
िटी(36)=ि(358)+टी(47)+  Strength:0     , िटी(36)+  Strength:1     , 
िणी(19)=िणी(19)+  Strength:1     , 
ित(304)=ि(358)+त(256)+  Strength:0.0328947     , ित(304)+  Strength:1     , 
िता(44)=ि(358)+ता(1299)+  Strength:0     , ित(304)+ा(2277)+  Strength:0.25     , िता(44)+  Strength:1     , 
िन(55)=ि(358)+न(592)+  Strength:0.0181818     , िन(55)+  Strength:1     , 
िनी(42)=ि(358)+नी(134)+  Strength:0     , िन(55)+ी(3601)+  Strength:0.047619     , िनी(42)+  Strength:1     , 
िय(28)=ि(358)+य(200)+  Strength:0.107143     , िय(28)+  Strength:1     , 
ियत(39)=िय(28)+त(256)+  Strength:0     , ियत(39)+  Strength:1     , 
ियन(21)=िय(28)+न(592)+  Strength:0.047619     , ियन(21)+  Strength:1     , 
िया(245)=ि(358)+या(264)+  Strength:0.0816327     , िय(28)+ा(2277)+  Strength:0.0163265     , िया(245)+  Strength:1     , 
ियाँ(148)=ि(358)+याँ(107)+  Strength:0.283784     , िया(245)+ँ(315)+  Strength:0.297297     , ियाँ(148)+  Strength:1     , 
ियां(212)=ि(358)+यां(145)+  Strength:0.278302     , िय(28)+ां(32)+  Strength:0.0188679     , िया(245)+ं(2320)+  Strength:0.25     , ियां(212)+  Strength:1     , 
िये(20)=ि(358)+ये(119)+  Strength:0.05     , िय(28)+े(1371)+  Strength:0.1     , िये(20)+  Strength:1     , 
ियो(61)=ि(358)+यो(49)+  Strength:0.245902     , िय(28)+ो(875)+  Strength:0.0163934     , ियो(61)+  Strength:1     , 
ियों(563)=ि(358)+यों(295)+  Strength:0.161634     , िय(28)+ों(3873)+  Strength:0.0142096     , ियो(61)+ं(2320)+  Strength:0.0799289     , ियों(563)+  Strength:1     , 
िव(34)=ि(358)+व(50)+  Strength:0.0588235     , िव(34)+  Strength:1     , 
िश(28)=ि(358)+श(50)+  Strength:0.142857     , िश(28)+  Strength:1     , 
िस(25)=ि(358)+स(191)+  Strength:0     , िस(25)+  Strength:1     , 
िस्ट(39)=िस(25)+्ट(28)+  Strength:0     , िस्ट(39)+  Strength:1     , 
िस्टों(8)=िस्ट(39)+ों(3873)+  Strength:0.875     , िस्टों(8)+  Strength:1     , 
िस्तान(17)=िस्तान(17)+  Strength:1     , 
ीं(77)=ी(3601)+ं(2320)+  Strength:0.987013     , ीं(77)+  Strength:1     , 
ीकरण(132)=ी(3601)+करण(101)+  Strength:0.454545     , ीकरण(132)+  Strength:1     , 
ीकृत(33)=ी(3601)+कृत(24)+  Strength:0.333333     , ीकृत(33)+  Strength:1     , 
ीन(78)=ी(3601)+न(592)+  Strength:0.115385     , ीन(78)+  Strength:1     , 
ीय(315)=ी(3601)+य(200)+  Strength:0.273016     , ीय(315)+  Strength:1     , 
ीयता(26)=ी(3601)+यता(17)+  Strength:0.307692     , ीय(315)+ता(1299)+  Strength:0.961538     , ीयता(26)+  Strength:1     , 
ीयों(22)=ी(3601)+यों(295)+  Strength:0.818182     , ीय(315)+ों(3873)+  Strength:0.409091     , ीयों(22)+  Strength:1     , 
ीलाल(20)=ी(3601)+लाल(93)+  Strength:0.85     , ीलाल(20)+  Strength:1     , 
ीली(19)=ी(3601)+ली(79)+  Strength:0.421053     , ीली(19)+  Strength:1     , 
ीले(16)=ी(3601)+ले(28)+  Strength:0.4375     , ीले(16)+  Strength:1     , 
ुल(27)=ु(66)+ल(279)+  Strength:0     , ुल(27)+  Strength:1     , 
ुल्ला(13)=ुल्ला(13)+  Strength:1     , 
ुल्लाह(13)=ुल्ला(13)+ह(55)+  Strength:0.461538     , ुल्लाह(13)+  Strength:1     , 
ूंगा(12)=ूंगा(12)+  Strength:1     , 
ें(643)=े(1371)+ं(2320)+  Strength:0.524106     , ें(643)+  Strength:1     , 
ेंगी(17)=े(1371)+ंगी(47)+  Strength:1     , ें(643)+गी(207)+  Strength:1ेंगी(17)+  Strength:1     , 
ेंगे(60)=े(1371)+ंगे(165)+  Strength:0.933333     , ें(643)+गे(169)+  Strength:0.75ेंगे(60)+  Strength:1     , 
ेंट(23)=ें(643)+ट(51)+  Strength:0.0434783     , ेंट(23)+  Strength:1     , 
ेंस(25)=ें(643)+स(191)+  Strength:0.04     , ेंस(25)+  Strength:1     , 
ेगा(67)=े(1371)+गा(236)+  Strength:0.955224     , ेगा(67)+  Strength:1     , 
ेगी(56)=े(1371)+गी(207)+  Strength:0.964286     , ेगी(56)+  Strength:1     , 
ेज(76)=े(1371)+ज(146)+  Strength:0.0657895     , ेज(76)+  Strength:1     , 
ेट(55)=े(1371)+ट(51)+  Strength:0.0727273     , ेट(55)+  Strength:1     , 
ेन(27)=े(1371)+न(592)+  Strength:0.0740741     , ेन(27)+  Strength:1     , 
ेन्द्र(12)=ेन(27)+्द्र(18)+  Strength:0.166667     , ेन्द्र(12)+  Strength:1     , 
ेपन(18)=े(1371)+पन(163)+  Strength:1     , ेपन(18)+  Strength:1     , 
ेल(26)=े(1371)+ल(279)+  Strength:0.230769     , ेल(26)+  Strength:1     , 
ेवाला(19)=े(1371)+वाला(75)+  Strength:0.947368     , ेवाला(19)+  Strength:1     , 
ेवाली(24)=े(1371)+वाली(70)+  Strength:0.958333     , ेवाली(24)+  Strength:1     , 
ेवाले(33)=े(1371)+वाले(107)+  Strength:1     , ेवाले(33)+  Strength:1     , 
ेवालों(12)=े(1371)+वालों(40)+  Strength:1     , ेवालों(12)+  Strength:1     , 
ेश(73)=े(1371)+श(50)+  Strength:0.150685     , ेश(73)+  Strength:1     , 
ेशन(61)=ेश(73)+न(592)+  Strength:0.0163934     , ेशन(61)+  Strength:1     , 
ेश्वर(47)=ेश(73)+्वर(40)+  Strength:0.319149     , ेश्वर(47)+  Strength:1     , 
ेश्वरी(12)=ेश्वर(47)+ी(3601)+  Strength:0.416667     , ेश्वरी(12)+  Strength:1     , 
ेस(46)=े(1371)+स(191)+  Strength:0.0869565     , ेस(46)+  Strength:1     , 
ों(3873)=ो(875)+ं(2320)+  Strength:0.166796     , ों(3873)+  Strength:1     , 
ोंके(18)=ो(875)+ंके(25)+  Strength:0.944444     , ों(3873)+के(169)+  Strength:1     , ोंके(18)+  Strength:1     , 
ोंमें(13)=ो(875)+ंमें(17)+  Strength:0.923077     , ों(3873)+में(97)+  Strength:1     , ोंमें(13)+  Strength:1     , 
ोत्तर(19)=ो(875)+त्तर(12)+  Strength:0.368421     , ोत्तर(19)+  Strength:1     , 
ोत्सव(20)=ोत्सव(20)+  Strength:1     , 
्ट(28)=्(283)+ट(51)+  Strength:0     , ्ट(28)+  Strength:1     , 
्त(64)=्(283)+त(256)+  Strength:0.046875     , ्त(64)+  Strength:1     , 
्तर(18)=्(283)+तर(39)+  Strength:0.222222     , ्त(64)+र(667)+  Strength:0.166667     , ्तर(18)+  Strength:1     , 
्ता(28)=्(283)+ता(1299)+  Strength:0.107143     , ्त(64)+ा(2277)+  Strength:0.142857     , ्ता(28)+  Strength:1     , 
्ति(26)=्(283)+ति(42)+  Strength:0.0384615     , ्त(64)+ि(358)+  Strength:0.423077     , ्ति(26)+  Strength:1     , 
्तियों(10)=्त(64)+ियों(563)+  Strength:0.7     , ्ति(26)+यों(295)+  Strength:0.8     , ्तियों(10)+  Strength:1     , 
्म(25)=्(283)+म(155)+  Strength:0     , ्म(25)+  Strength:1     , 
्य(133)=्(283)+य(200)+  Strength:0.037594     , ्य(133)+  Strength:1     , 
्यता(13)=्(283)+यता(17)+  Strength:0.0769231     , ्य(133)+ता(1299)+  Strength:0.923077     , ्यता(13)+  Strength:1     , 
्या(19)=्(283)+या(264)+  Strength:0     , ्य(133)+ा(2277)+  Strength:0.315789     , ्या(19)+  Strength:1     , 
्यों(17)=्(283)+यों(295)+  Strength:0     , ्य(133)+ों(3873)+  Strength:0.882353     , ्यों(17)+  Strength:1     , 
्र(55)=्(283)+र(667)+  Strength:0     , ्र(55)+  Strength:1     , 
्री(38)=्(283)+री(119)+  Strength:0     , ्र(55)+ी(3601)+  Strength:0.157895     , ्री(38)+  Strength:1     , 
्रों(12)=्(283)+रों(143)+  Strength:0     , ्र(55)+ों(3873)+  Strength:1     , ्रों(12)+  Strength:1     , 
्वर(40)=्(283)+वर(26)+  Strength:0.025     , ्वर(40)+  Strength:1     , 
्स(967)=्(283)+स(191)+  Strength:0.00827301     , ्स(967)+  Strength:1     , 

Printing Similar Suffixes:
ंके ं+के
ंगी ं+गी
ंगे ं+गे
ंमें ं+में
एंगे ए+ंगे
एगा ए+गा
कर्ताओं कर्ता+ओं
कारों कार+ों
कों क+ों
ज़ ज+़
णों ण+ों
तः त+ः
ताएँ ता+एँ
ताएं ता+एं
ताओं ता+ओं
तापूर्ण ता+पूर्ण
तापूर्वक ता+पूर्वक
तायें ता+यें
तावाद ता+वाद
तावादी ता+वादी
तें त+ें
तों त+ों
त्मकता त्मक+ता
दाताओं दाता+ओं
दारों दार+ों
नों न+ों
मयी मय+ी
यता य+ता
येंगे ये+ंगे
येगा ये+गा
रियों र+ियों
रों र+ों
र्स र+्स
लयों लय+ों
लों ल+ों
वर्गीय वर्ग+ीय
वादियों वाद+ियों
शास्त्रियों शास्त्र+ियों
शास्त्री शास्त्र+ी
शास्त्रीय शास्त्र+ीय
शीलता शील+ता
हीनता हीन+ता
़ता ़+ता
़ा ़+ा
़ी ़+ी
़े ़+े
़ों ़+ों
ाई ा+ई
ाए ा+ए
ाएँ ा+एँ
ाएं ा+एं
ाएंगे ा+एंगे
ाओ ा+ओ
ाओं ा+ओं
ाकर ा+कर
ाजी ा+जी
ाता ा+ता
ाती ा+ती
ाते ा+ते
ात्मकता ात्मक+ता
ाध्यक्षों ाध्यक्ष+ों
ाना ा+ना
ानियों ान+ियों
ाने ा+ने
ानों ान+ों
ापन ा+पन
ापूर्ण ा+पूर्ण
ाप्रसाद ा+प्रसाद
ाया ा+या
ायी ा+यी
ायुक्त ा+युक्त
ाये ा+ये
ायें ा+यें
ाराम ा+राम
ारों ार+ों
ालयों ालय+ों
ाव ा+व
ावती ा+वती
ाहट ा+हट
िंग्स िंग+्स
िकता िक+ता
िकाओं िका+ओं
िकों िक+ों
िक्स िक+्स
िस्टों िस्ट+ों
ीं ी+ं
ीयता ीय+ता
ीयों ी+यों
ीलाल ी+लाल
ेंगी े+ंगी
ेंगे े+ंगे
ेगा े+गा
ेगी े+गी
ेपन े+पन
ेवाला े+वाला
ेवाली े+वाली
ेवाले े+वाले
ेवालों े+वालों
ोंके ों+के
ोंमें ों+में
्तियों ्ति+यों
्यता ्य+ता
्यों ्य+ों
्रों ्र+ों
Deleting Suffix ंके
Deleting Suffix ंगी
Deleting Suffix ंगे
Deleting Suffix ंमें
Deleting Suffix एंगे
Deleting Suffix एगा
Deleting Suffix कर्ताओं
Deleting Suffix कारों
Deleting Suffix कों
Deleting Suffix ज़
Deleting Suffix णों
Deleting Suffix तः
Deleting Suffix ताएँ
Deleting Suffix ताएं
Deleting Suffix ताओं
Deleting Suffix तापूर्ण
Deleting Suffix तापूर्वक
Deleting Suffix तायें
Deleting Suffix तावाद
Deleting Suffix तावादी
Deleting Suffix तें
Deleting Suffix तों
Deleting Suffix त्मकता
Deleting Suffix दाताओं
Deleting Suffix दारों
Deleting Suffix नों
Deleting Suffix मयी
Deleting Suffix यता
Deleting Suffix येंगे
Deleting Suffix येगा
Deleting Suffix रियों
Deleting Suffix रों
Deleting Suffix र्स
Deleting Suffix लयों
Deleting Suffix लों
Deleting Suffix वर्गीय
Deleting Suffix वादियों
Deleting Suffix शास्त्रियों
Deleting Suffix शास्त्री
Deleting Suffix शास्त्रीय
Deleting Suffix शीलता
Deleting Suffix हीनता
Deleting Suffix ़ता
Deleting Suffix ़ा
Deleting Suffix ़ी
Deleting Suffix ़े
Deleting Suffix ़ों
Deleting Suffix ाई
Deleting Suffix ाए
Deleting Suffix ाएँ
Deleting Suffix ाएं
Deleting Suffix ाएंगे
Deleting Suffix ाओ
Deleting Suffix ाओं
Deleting Suffix ाकर
Deleting Suffix ाजी
Deleting Suffix ाता
Deleting Suffix ाती
Deleting Suffix ाते
Deleting Suffix ात्मकता
Deleting Suffix ाध्यक्षों
Deleting Suffix ाना
Deleting Suffix ानियों
Deleting Suffix ाने
Deleting Suffix ानों
Deleting Suffix ापन
Deleting Suffix ापूर्ण
Deleting Suffix ाप्रसाद
Deleting Suffix ाया
Deleting Suffix ायी
Deleting Suffix ायुक्त
Deleting Suffix ाये
Deleting Suffix ायें
Deleting Suffix ाराम
Deleting Suffix ारों
Deleting Suffix ालयों
Deleting Suffix ाव
Deleting Suffix ावती
Deleting Suffix ाहट
Deleting Suffix िंग्स
Deleting Suffix िकता
Deleting Suffix िकाओं
Deleting Suffix िकों
Deleting Suffix िक्स
Deleting Suffix िस्टों
Deleting Suffix ीं
Deleting Suffix ीयता
Deleting Suffix ीयों
Deleting Suffix ीलाल
Deleting Suffix ेंगी
Deleting Suffix ेंगे
Deleting Suffix ेगा
Deleting Suffix ेगी
Deleting Suffix ेपन
Deleting Suffix ेवाला
Deleting Suffix ेवाली
Deleting Suffix ेवाले
Deleting Suffix ेवालों
Deleting Suffix ोंके
Deleting Suffix ोंमें
Deleting Suffix ्तियों
Deleting Suffix ्यता
Deleting Suffix ्यों
Deleting Suffix ्रों
Step2: Detecting Incorrect Attachments Using Relative Frequency:
Striping roots:

Printing Roots:

Printing Roots:
Printing allomorphs for replacement:
Printing Best allomorphs for replacement:'s:

Learned Patterns:

ँ:

Learned Patterns:

ं:

Learned Patterns:

ंग:

Learned Patterns:

ः:

Learned Patterns:

आइ:

Learned Patterns:

आई:

Learned Patterns:

आर:

Learned Patterns:

इयों:

Learned Patterns:

ई:

Learned Patterns:

ए:

Learned Patterns:

एँ:

Learned Patterns:

एं:

Learned Patterns:

एफ:

Learned Patterns:

एम:

Learned Patterns:

एल:

Learned Patterns:

एस:

Learned Patterns:

ओ:

Learned Patterns:

ओँ:

Learned Patterns:

ओं:

Learned Patterns:

क:

Learned Patterns:

कर:

Learned Patterns:

करण:

Learned Patterns:

कर्ता:

Learned Patterns:

कर्त्ता:

Learned Patterns:

कर्म:

Learned Patterns:

कर्मियों:

Learned Patterns:

कर्मी:

Learned Patterns:

का:

Learned Patterns:

कांत:

Learned Patterns:

कार:

Learned Patterns:

कारक:

Learned Patterns:

कारियों:

Learned Patterns:

कारी:

Learned Patterns:

काल:

Learned Patterns:

कालिक:

Learned Patterns:

कालीन:

Learned Patterns:

की:

Learned Patterns:

कुमार:

Learned Patterns:

कृत:

Learned Patterns:

के:

Learned Patterns:

को:

Learned Patterns:

क्रम:

Learned Patterns:

क्षेत्र:

Learned Patterns:

खाने:

Learned Patterns:

गंज:

Learned Patterns:

गढ़:

Learned Patterns:

गण:

Learned Patterns:

गत:

Learned Patterns:

गर:

Learned Patterns:

गा:

Learned Patterns:

गामी:

Learned Patterns:

गी:

Learned Patterns:

गुप्त:

Learned Patterns:

गृह:

Learned Patterns:

गे:

Learned Patterns:

ग्रस्त:

Learned Patterns:

ग्राम:

Learned Patterns:

गढ़:

Learned Patterns:

चंद:

Learned Patterns:

चंद्र:

Learned Patterns:

चन्द्र:

Learned Patterns:

चार्य:

Learned Patterns:

ज:

Learned Patterns:

जन:

Learned Patterns:

जनक:

Learned Patterns:

जनों:

Learned Patterns:

जी:

Learned Patterns:

जीत:

Learned Patterns:

जीवी:

Learned Patterns:

ज्ञ:

Learned Patterns:

ज्ञान:

Learned Patterns:

ट:

Learned Patterns:

टी:

Learned Patterns:

डब्ल्यू:

Learned Patterns:

डी:

Learned Patterns:

ण:

Learned Patterns:

त:

Learned Patterns:

तंत्र:

Learned Patterns:

तम:

Learned Patterns:

तर:

Learned Patterns:

ता:

Learned Patterns:

ति:

Learned Patterns:

ती:

Learned Patterns:

ते:

Learned Patterns:

त्तर:

Learned Patterns:

त्मक:

Learned Patterns:

त्व:

Learned Patterns:

दर्शन:

Learned Patterns:

दर्शी:

Learned Patterns:

दाता:

Learned Patterns:

दान:

Learned Patterns:

दायक:

Learned Patterns:

दायी:

Learned Patterns:

दार:

Learned Patterns:

दारी:

Learned Patterns:

दास:

Learned Patterns:

दीप:

Learned Patterns:

दृष्टि:

Learned Patterns:

देव:

Learned Patterns:

देवी:

Learned Patterns:

धर्म:

Learned Patterns:

धारकों:

Learned Patterns:

धारा:

Learned Patterns:

धारियों:

Learned Patterns:

धारी:

Learned Patterns:

धिकार:

Learned Patterns:

धिकारियों:

Learned Patterns:

धिकारी:

Learned Patterns:

ध्यक्ष:

Learned Patterns:

न:

Learned Patterns:

नंद:

Learned Patterns:

नगर:

Learned Patterns:

नन्द:

Learned Patterns:

ना:
